step,train/eps,train/objective/kl,train/objective/entropy,train/objective/non_score_reward,train/objective/rlhf_reward,train/objective/scores,train/policy/approxkl_avg,train/policy/clipfrac_avg,train/loss/policy_avg,train/loss/value_avg,train/val/clipfrac_avg,train/policy/entropy_avg,train/val/ratio,train/val/ratio_var,train/val/num_eos_tokens,train/lr,train/episode,train/epoch
777,1.0,0.028477057814598083,-10.88565444946289,-0.0014238529838621616,3.939998149871826,3.9414219856262207,9.537018286209786e-09,0.0,-0.021350041031837463,2.8874974250793457,0.0,0.8355216979980469,0.9999940395355225,1.1755645068500797e-10,27.0,2.8155486688774545e-06,12432.0,1.381333351135254
778,1.0,0.14439913630485535,3.0573344230651855,-0.007219958119094372,4.002748012542725,4.009967803955078,3.3608120730832525e-09,nan,nan,4.797075271606445,0.0,1.1200655698776245,0.9999990463256836,6.184659034902396e-11,26.0,2.810932528518606e-06,12448.0,1.3831111192703247
779,1.0,0.12146870791912079,2.3620662689208984,-0.006073435768485069,3.7702457904815674,3.7763192653656006,1.911391489528569e-09,0.0,-0.05327761173248291,1.8861037492752075,0.0,0.9974792003631592,1.000002384185791,6.422773424219486e-11,16.0,2.8063152512913803e-06,12464.0,1.3848888874053955
780,1.0,0.12538668513298035,-13.686049461364746,-0.0062693338841199875,3.745582103729248,3.7518513202667236,2.5386135860117065e-08,0.0,-0.09389287978410721,3.555819511413574,0.0,0.9084032773971558,1.0000059604644775,7.067745833033712e-10,29.0,2.8016970645694528e-06,12480.0,1.3866666555404663
781,1.0,0.2819159924983978,-10.405102729797363,-0.014095799997448921,3.8329546451568604,3.847050428390503,3.1994478177921337e-09,nan,nan,3.0478570461273193,0.0,0.9246796369552612,0.9999970197677612,2.1192292712357563e-11,23.0,2.797077740979148e-06,12496.0,1.388444423675537
782,1.0,0.23729199171066284,-30.97235107421875,-0.011864599771797657,3.7779479026794434,3.7898125648498535,1.1517296449881087e-08,nan,nan,8.37753963470459,0.0,0.9814382791519165,1.0000050067901611,1.7484502734532725e-10,33.0,2.792457280520466e-06,12512.0,1.390222191810608
783,1.0,0.1710422933101654,-28.978946685791016,-0.00855211541056633,3.6898083686828613,3.6983604431152344,4.696958821881481e-09,0.0,-0.17093685269355774,2.259061098098755,0.0,0.7227379083633423,0.9999960660934448,4.0014807439758826e-11,28.0,2.7878359105670825e-06,12528.0,1.3919999599456787
784,1.0,0.4188549518585205,-8.89627456665039,-0.020942747592926025,3.532693862915039,3.5536365509033203,5.714045681060043e-09,nan,nan,3.8682639598846436,0.0,0.8597327470779419,1.0000046491622925,7.649454680791479e-11,30.0,2.7832134037453216e-06,12544.0,1.3937777280807495
785,1.0,0.28721553087234497,13.049186706542969,-0.014360778033733368,3.2366933822631836,3.251054048538208,2.7704152305574326e-09,0.0,-0.17701461911201477,2.0598344802856445,0.0,1.0663483142852783,0.9999990463256836,1.1662256230171586e-11,27.0,2.7785902148025343e-06,12560.0,1.3955554962158203
786,1.0,0.5427142381668091,3.0751209259033203,-0.027135714888572693,3.6226298809051514,3.6497654914855957,4.125969788049133e-09,0.0,-0.01432053279131651,2.5614776611328125,0.0,0.844986081123352,1.0000052452087402,1.5687244558915125e-10,23.0,2.77396588899137e-06,12576.0,1.3973333835601807
787,1.0,0.388878732919693,-5.922055721282959,-0.01944393664598465,3.2993109226226807,3.3187549114227295,5.604225972177801e-09,0.0,-0.07428911328315735,3.992647171020508,0.0,0.9239155054092407,1.000002384185791,9.385156540808737e-11,17.0,2.769340426311828e-06,12592.0,1.3991111516952515
788,1.0,0.5618029832839966,-9.26796817779541,-0.02809015102684498,4.032027721405029,4.060117721557617,7.738600871221024e-09,0.0,-0.193142831325531,4.165644645690918,0.0,0.9479517936706543,1.0000027418136597,3.0719343735441385e-10,25.0,2.76471428151126e-06,12608.0,1.4008889198303223
789,1.0,0.23448973894119263,-38.281700134277344,-0.011724486947059631,3.7906441688537598,3.802368640899658,9.33637522848585e-09,nan,nan,4.20298957824707,0.0,0.8581333756446838,0.9999979734420776,8.752939345546551e-11,24.0,2.7600872272159904e-06,12624.0,1.402666687965393
790,1.0,0.04638424515724182,-19.002397537231445,-0.00231921230442822,4.0014448165893555,4.0037641525268555,5.3317568138311344e-09,nan,nan,7.595937728881836,0.0,1.0720932483673096,0.9999998807907104,3.61900717726904e-11,38.0,2.7554590360523434e-06,12640.0,1.4044444561004639
791,1.0,0.8383655548095703,-11.275702476501465,-0.04191827401518822,3.2310352325439453,3.272953510284424,2.860060188680791e-09,nan,nan,2.517760992050171,0.0,0.690466046333313,1.0000015497207642,1.648648578767009e-11,21.0,2.75083016276767e-06,12656.0,1.4062222242355347
792,1.0,0.337391197681427,-17.968219757080078,-0.01686955988407135,3.575869083404541,3.592738628387451,2.414935362793358e-09,nan,nan,3.1888842582702637,0.0,0.8490681648254395,1.0000004768371582,5.647808262732035e-11,38.0,2.746200379988295e-06,12672.0,1.4079999923706055
793,1.0,0.1886782944202423,-16.985736846923828,-0.009433915838599205,4.405851364135742,4.415285110473633,7.2564758646365135e-09,nan,nan,3.812811851501465,0.0,0.7682387232780457,1.0000026226043701,6.552305226170674e-11,28.0,2.741569687714218e-06,12688.0,1.4097777605056763
794,1.0,0.6779072880744934,-12.625265121459961,-0.03389536589384079,3.921536684036255,3.9554319381713867,7.158532433493292e-09,0.0,-0.10460904240608215,3.104457378387451,0.0,0.8714234232902527,0.9999979734420776,1.132056809405313e-10,23.0,2.736938313319115e-06,12704.0,1.411555528640747
795,1.0,0.2990407943725586,-7.096139907836914,-0.014952040277421474,3.6647427082061768,3.679694652557373,9.333718686832526e-09,nan,nan,3.6373260021209717,0.0,1.0115654468536377,0.9999990463256836,9.504278614125283e-11,33.0,2.73230602942931e-06,12720.0,1.4133332967758179
796,1.0,0.04190894961357117,1.2511913776397705,-0.0020954471547156572,3.754157066345215,3.7562525272369385,8.171227250386437e-09,0.0,-0.11729422956705093,2.85396146774292,0.0,0.88900226354599,1.0000011920928955,1.0593576710293817e-10,19.0,2.7276728360448033e-06,12736.0,1.4151110649108887
797,1.0,0.5070044994354248,-11.594292640686035,-0.02535022422671318,3.4640448093414307,3.4893951416015625,2.368206075686885e-09,nan,nan,4.018455505371094,0.0,0.893802285194397,0.9999996423721313,1.5003583445083457e-11,30.0,2.72303896053927e-06,12752.0,1.4168888330459595
798,1.0,0.5075388550758362,-24.381622314453125,-0.0253769438713789,3.926543951034546,3.951920986175537,3.1373121878175425e-09,nan,nan,3.660102128982544,0.0,0.808809757232666,1.0000028610229492,7.530308321346268e-11,20.0,2.718404402912711e-06,12768.0,1.4186667203903198
799,1.0,0.36940914392471313,9.319608688354492,-0.018470456823706627,3.664943218231201,3.6834137439727783,1.720148468109528e-09,0.0,-0.0024271290749311447,2.8702054023742676,0.0,1.1524673700332642,0.9999963045120239,2.415762381802189e-11,24.0,2.7137689357914496e-06,12784.0,1.4204444885253906
800,1.0,0.2775638699531555,-24.19835662841797,-0.01387819368392229,3.9791347980499268,3.9930129051208496,1.6148314330166613e-07,nan,nan,7.435210704803467,0.0,0.907307505607605,1.0000180006027222,1.8244119548427307e-09,35.0,2.709132786549162e-06,12800.0,1.4222222566604614
801,1.0,0.2988206446170807,0.4167633056640625,-0.014941032975912094,3.453634738922119,3.4685757160186768,6.830465970608657e-09,nan,nan,2.825007438659668,0.0,1.063779592514038,1.0000046491622925,1.0419789336912899e-10,19.0,2.7044959551858483e-06,12816.0,1.4240000247955322
802,1.0,0.3812471628189087,1.5912857055664062,-0.019062358886003494,3.9416539669036865,3.9607162475585938,6.4364691354512615e-09,0.0,-0.0926724299788475,4.385908126831055,0.0,0.9455164670944214,1.0000042915344238,1.6539219993561005e-10,24.0,2.6998582143278327e-06,12832.0,1.425777792930603
803,1.0,0.5777468085289001,13.5134916305542,-0.028887340798974037,2.910825729370117,2.9397130012512207,1.6216894493936707e-08,0.0,-0.10300062596797943,1.1864266395568848,0.0,0.8955643773078918,1.0000088214874268,2.192718367988178e-10,17.0,2.695220018722466e-06,12848.0,1.4275555610656738
804,1.0,0.0640856921672821,-35.056304931640625,-0.003204284468665719,3.9725096225738525,3.9757139682769775,5.508538958309828e-09,nan,nan,5.170639991760254,0.0,0.9146497845649719,0.9999979734420776,1.5117010421228372e-10,44.0,2.6905811409960734e-06,12864.0,1.4293333292007446
805,1.0,0.3046764135360718,-21.769845962524414,-0.015233821235597134,3.3748161792755127,3.390049934387207,1.71788439029541e-09,nan,nan,3.627614974975586,0.0,0.7599012851715088,1.0000019073486328,1.846842644093183e-11,29.0,2.6859413537749788e-06,12880.0,1.4311110973358154
806,1.0,0.08668413758277893,-35.14670944213867,-0.004334207158535719,3.668067216873169,3.6724014282226562,2.837218460172153e-09,nan,nan,3.0834765434265137,0.0,0.7545092105865479,1.0000004768371582,4.0880365065332214e-11,29.0,2.6813011118065333e-06,12896.0,1.4328888654708862
807,1.0,0.5311839580535889,-17.97774887084961,-0.026559196412563324,3.5422775745391846,3.5688366889953613,8.408949270233279e-08,nan,nan,3.61108136177063,0.0,0.8988178968429565,1.0000141859054565,1.554818940263658e-09,40.0,2.6766601877170615e-06,12912.0,1.434666633605957
808,1.0,0.7852882146835327,-11.203432083129883,-0.039264410734176636,3.913372039794922,3.952636480331421,8.40028757664868e-09,0.0,-0.0522964671254158,4.30830717086792,0.0,0.9313037991523743,0.9999964833259583,7.267750984363275e-11,30.0,2.672018808880239e-06,12928.0,1.4364444017410278
809,1.0,0.45260125398635864,8.054899215698242,-0.022630061954259872,3.5577762126922607,3.5804061889648438,2.0471870865179653e-09,0.0,0.026424452662467957,1.5535404682159424,0.0,0.9491627216339111,0.9999985098838806,3.449365099106316e-11,17.0,2.6673767479223898e-06,12944.0,1.4382221698760986
810,1.0,0.032274484634399414,-13.28299331665039,-0.001613724627532065,3.377399206161499,3.3790128231048584,3.1894198393445095e-09,nan,nan,3.2099454402923584,0.0,0.8392842411994934,1.0000038146972656,2.5970040007372575e-10,29.0,2.6627340048435144e-06,12960.0,1.440000057220459
811,1.0,0.2999815046787262,-21.570154190063477,-0.01499907486140728,3.610577344894409,3.6255764961242676,2.968811863013343e-09,0.0,-0.1483546793460846,2.211319923400879,0.0,0.9518877267837524,1.000002145767212,8.409972024336909e-11,23.0,2.658090807017288e-06,12976.0,1.4417778253555298
812,1.0,-0.02660912275314331,-38.732025146484375,0.0013304561143741012,3.77608585357666,3.7747554779052734,1.3658928432747075e-09,nan,nan,7.834417343139648,0.0,0.9497965574264526,0.9999995231628418,2.8117360870161257e-12,38.0,2.6534469270700356e-06,12992.0,1.4435555934906006
813,1.0,0.314972847700119,24.290990829467773,-0.01574864238500595,3.721977949142456,3.7377266883850098,6.009490682856722e-09,0.0,0.014756028540432453,2.14958119392395,0.0,1.1161067485809326,0.999997615814209,9.256619082353978e-11,9.0,2.648802592375432e-06,13008.0,1.4453333616256714
814,1.0,0.4736734628677368,-10.694269180297852,-0.023683670908212662,3.2627837657928467,3.2864675521850586,7.084910880195139e-09,nan,nan,1.9428728818893433,0.0,0.832365095615387,1.000001311302185,1.2190035092451978e-10,27.0,2.644157802933478e-06,13024.0,1.4471111297607422
815,1.0,0.42072904109954834,-3.4717023372650146,-0.021036449819803238,3.7673304080963135,3.7883667945861816,5.127003710470035e-09,nan,nan,3.454975128173828,0.0,0.9588199853897095,0.9999973773956299,1.6415551210013923e-11,28.0,2.6395125587441726e-06,13040.0,1.448888897895813
816,1.0,0.5470790266990662,-11.513683319091797,-0.027353951707482338,3.778529167175293,3.8058831691741943,2.4130533127220133e-09,0.0,-0.2947719097137451,2.705308437347412,0.0,1.0893176794052124,0.999997615814209,5.534938479767604e-11,37.0,2.634866632433841e-06,13056.0,1.4506666660308838
817,1.0,0.47092875838279724,6.425886154174805,-0.023546438664197922,3.6118664741516113,3.6354129314422607,2.117626296538333e-09,0.0,-0.20552492141723633,1.939603567123413,0.0,0.9710001349449158,0.9999979734420776,8.124049349911289e-11,26.0,2.6302202513761586e-06,13072.0,1.4524444341659546
818,1.0,0.2615419328212738,11.776329040527344,-0.013077096082270145,3.9734103679656982,3.98648738861084,1.501772928236278e-08,nan,nan,2.153221845626831,0.0,1.1211817264556885,0.9999982714653015,2.187559716704257e-10,21.0,2.6255736429448007e-06,13088.0,1.4542222023010254
819,1.0,0.31730589270591736,-13.158487319946289,-0.015865296125411987,3.8909268379211426,3.906792163848877,8.519315031207952e-09,0.0,-0.21651612222194672,4.3238654136657715,0.0,0.9916837811470032,1.0000027418136597,3.585872224154407e-11,20.0,2.6209263523924164e-06,13104.0,1.4559999704360962
820,1.0,0.29211631417274475,2.6957969665527344,-0.014605815522372723,3.899144172668457,3.913749933242798,2.046367963970397e-09,nan,nan,1.7493458986282349,0.0,1.0657858848571777,0.9999954700469971,3.838683537704668e-11,20.0,2.6162788344663568e-06,13120.0,1.457777738571167
821,1.0,0.6003497838973999,-7.601766586303711,-0.030017487704753876,3.8240346908569336,3.8540520668029785,4.617320747968279e-09,0.0,-0.10402320325374603,3.5426549911499023,0.0,0.9392539262771606,0.9999985694885254,7.958516484718459e-11,36.0,2.6116308617929462e-06,13136.0,1.4595555067062378
822,1.0,0.0010175108909606934,-8.482291221618652,-5.087585304863751e-05,3.686128854751587,3.6861796379089355,1.3283402156005764e-09,nan,nan,2.111668109893799,0.0,1.0760401487350464,0.9999983310699463,6.798591550838395e-11,32.0,2.606982434372185e-06,13152.0,1.4613332748413086
823,1.0,0.17325454950332642,-32.44589614868164,-0.008662726730108261,3.8070619106292725,3.8157246112823486,9.737896711214944e-09,0.0,-0.10415446013212204,2.9324612617492676,0.0,0.6966211795806885,1.000000238418579,4.547911700014673e-11,27.0,2.602333779577748e-06,13168.0,1.463111162185669
824,1.0,0.30446672439575195,-27.328903198242188,-0.015223335474729538,4.041979789733887,4.05720329284668,4.605378300936991e-09,nan,nan,3.807065486907959,0.0,0.8287354707717896,1.0000026226043701,8.111011168265847e-11,23.0,2.59768467003596e-06,13184.0,1.4648889303207397
825,1.0,0.6129974126815796,-0.8879661560058594,-0.03064987063407898,3.3564369678497314,3.387086868286133,8.354118286035828e-09,0.0,-0.08236716687679291,2.0934791564941406,0.0,0.9604007601737976,1.000004529953003,9.22025095162482e-11,25.0,2.5930351057468215e-06,13200.0,1.4666666984558105
826,1.0,0.42710867524147034,-2.597195625305176,-0.021355435252189636,3.7189414501190186,3.7402968406677246,2.898255857530785e-09,nan,nan,2.404238700866699,0.0,0.9637342691421509,0.9999985694885254,4.3806500094056844e-11,24.0,2.5883853140840074e-06,13216.0,1.4684444665908813
827,1.0,0.617154598236084,-0.350372314453125,-0.03085773065686226,3.3157846927642822,3.34664249420166,5.888155296673858e-09,0.0,0.04379139095544815,1.76143479347229,0.0,0.874081015586853,0.9999954700469971,1.519283726603149e-10,30.0,2.583735295047518e-06,13232.0,1.4702222347259521
828,1.0,0.33386552333831787,22.830150604248047,-0.016693277284502983,3.077285051345825,3.0939784049987793,2.0909027842463956e-09,0.0,-0.10135017335414886,2.6113483905792236,0.0,1.0600316524505615,0.9999988079071045,6.071469021984299e-11,22.0,2.579085048637353e-06,13248.0,1.472000002861023
829,1.0,0.7879028916358948,-1.536722183227539,-0.03939514607191086,3.4834673404693604,3.522862434387207,2.767935214365025e-08,nan,nan,3.0531716346740723,0.0,0.8907950520515442,0.9999933242797852,1.305348745761492e-10,17.0,2.574434347479837e-06,13264.0,1.4737777709960938
830,1.0,0.40688222646713257,-25.273056030273438,-0.02034411020576954,3.9189484119415283,3.9392924308776855,5.438931971468719e-09,nan,nan,4.883375644683838,0.0,0.7898961901664734,0.9999939203262329,8.061012274351853e-11,35.0,2.5697834189486457e-06,13280.0,1.4755555391311646
831,1.0,0.4393620491027832,3.946485996246338,-0.02196810208261013,3.890817880630493,3.9127860069274902,7.4786852266584e-09,nan,nan,2.8463497161865234,0.0,1.0153398513793945,0.9999988079071045,3.051224550798537e-11,18.0,2.565132263043779e-06,13296.0,1.4773333072662354
832,1.0,0.31659364700317383,-14.532629013061523,-0.01582968235015869,3.667381763458252,3.683211326599121,1.1053042925368572e-08,0.0,-0.12196455895900726,1.7338645458221436,0.0,0.9718061089515686,1.0000073909759521,2.9148405911172404e-10,35.0,2.5604808797652368e-06,13312.0,1.4791110754013062
833,1.0,0.33492332696914673,-5.090512752532959,-0.016746167093515396,3.6586766242980957,3.6754229068756104,8.877600876644465e-09,0.0,-0.12349794059991837,4.486423492431641,0.0,1.0825355052947998,1.0000079870224,3.7543584907595573e-10,29.0,2.555829269113019e-06,13328.0,1.480888843536377
834,1.0,0.2366485595703125,-33.42237091064453,-0.01183242816478014,3.8921310901641846,3.903963565826416,1.622757750396886e-08,nan,nan,8.580718994140625,0.0,0.874283492565155,1.0000076293945312,5.688051141206074e-10,27.0,2.5511776584608015e-06,13344.0,1.4826666116714478
835,1.0,0.47398239374160767,-1.612229347229004,-0.023699123412370682,3.3901278972625732,3.4138269424438477,8.808108020730288e-09,0.0,0.02871367149055004,1.8758699893951416,0.0,0.8849422931671143,1.0000039339065552,2.5953827975655486e-10,27.0,2.546525593061233e-06,13360.0,1.484444499015808
836,1.0,0.5161303281784058,-8.923665046691895,-0.025806516408920288,3.827794075012207,3.85360050201416,8.61783178152109e-09,nan,nan,2.740767478942871,0.0,0.8397594690322876,1.000002384185791,7.626788089964975e-11,27.0,2.5418735276616644e-06,13376.0,1.486222267150879
837,1.0,0.20452047884464264,22.70808219909668,-0.010226023383438587,3.5992488861083984,3.6094748973846436,3.7146112852326496e-09,nan,nan,3.616171360015869,0.0,1.0925674438476562,0.9999983906745911,5.834100563761879e-11,17.0,2.5372212348884204e-06,13392.0,1.4880000352859497
838,1.0,0.23893731832504272,-11.920707702636719,-0.011946865357458591,3.668729543685913,3.6806764602661133,2.8298976495477746e-09,0.0,0.01718728430569172,3.824445962905884,0.0,0.8260625004768372,0.9999957084655762,2.789649934664684e-11,27.0,2.5325689421151765e-06,13408.0,1.4897778034210205
839,1.0,0.6313155889511108,12.508257865905762,-0.03156577795743942,3.81494402885437,3.8465096950531006,3.4101645951523096e-09,0.0,0.004524470306932926,3.082878828048706,0.0,1.0936062335968018,0.9999990463256836,1.6923458467932306e-10,16.0,2.527916421968257e-06,13424.0,1.4915555715560913
840,1.0,0.5251458883285522,-25.85259246826172,-0.026257295161485672,3.6258578300476074,3.6521151065826416,8.852817927618162e-07,nan,nan,3.558656692504883,0.0,0.8584854602813721,1.0000593662261963,9.098473086055492e-09,37.0,2.5232639018213376e-06,13440.0,1.493333339691162
841,1.0,0.1820070743560791,-14.918203353881836,-0.0091003542765975,3.388117790222168,3.3972182273864746,7.43591277441169e-09,nan,nan,3.9535973072052,0.0,0.9273571968078613,1.000000238418579,7.714077987497348e-11,25.0,2.5186111543007428e-06,13456.0,1.495111107826233
842,1.0,0.6952913999557495,-12.205307006835938,-0.034764572978019714,3.913768768310547,3.948533296585083,5.733758801085287e-09,nan,nan,3.8935632705688477,0.0,0.8525558710098267,1.0000017881393433,3.473262996656068e-11,22.0,2.513958406780148e-06,13472.0,1.4968888759613037
843,1.0,0.2788437306880951,16.763229370117188,-0.013942187651991844,3.646472692489624,3.660414934158325,3.0145592688768375e-09,0.0,0.043802808970212936,1.7500543594360352,0.0,0.8442803621292114,1.000000238418579,3.9601388140964033e-11,14.0,2.509305659259553e-06,13488.0,1.4986666440963745
844,1.0,0.05053086578845978,-3.159292221069336,-0.0025265435688197613,3.928804636001587,3.931331157684326,4.8761319426660066e-09,0.0,-0.05170009657740593,2.0516438484191895,0.0,0.911098837852478,0.9999980330467224,3.804115702998878e-11,32.0,2.504652911738958e-06,13504.0,1.5004444122314453
845,1.0,0.40926840901374817,-4.446856498718262,-0.020463421940803528,3.49296236038208,3.513425827026367,3.352706334780464e-09,0.0,-0.1901024580001831,2.8735172748565674,0.0,0.8872860074043274,1.000001072883606,1.0210155637624396e-10,28.0,2.499999936844688e-06,13520.0,1.5022221803665161
846,1.0,0.6162813305854797,17.790098190307617,-0.030814066529273987,3.5900979042053223,3.6209120750427246,1.38159332863097e-08,0.0,-0.00419401191174984,2.779118061065674,0.0,1.076579213142395,0.9999930262565613,1.5683856990911238e-10,24.0,2.495347189324093e-06,13536.0,1.503999948501587
847,1.0,0.06586611270904541,-39.336509704589844,-0.0032933056354522705,3.907494306564331,3.910787582397461,6.420247444793858e-08,nan,nan,8.490080833435059,0.0,0.9590375423431396,1.0000096559524536,7.663398804425015e-10,41.0,2.490694441803498e-06,13552.0,1.5057778358459473
848,1.0,0.34026193618774414,-30.869075775146484,-0.017013099044561386,3.832219362258911,3.8492324352264404,1.8095240861271122e-08,0.0,-0.16711881756782532,4.14955472946167,0.0,0.771734356880188,0.9999943971633911,6.807389096863403e-10,33.0,2.486041466909228e-06,13568.0,1.507555603981018
849,1.0,0.1511382758617401,-15.566204071044922,-0.007556913420557976,3.5276474952697754,3.5352044105529785,4.372711970290766e-09,nan,nan,3.5030415058135986,0.0,0.9157426357269287,1.0000061988830566,5.124268370737539e-11,34.0,2.4813889467623085e-06,13584.0,1.5093333721160889
850,1.0,0.7898445129394531,-0.3687629699707031,-0.03949222341179848,3.8417482376098633,3.8812403678894043,1.4589533137154831e-08,0.0,0.01244606077671051,2.19368577003479,0.0,0.8983883261680603,0.9999974370002747,9.607674378298015e-11,22.0,2.4767361992417136e-06,13600.0,1.5111111402511597
851,1.0,0.3530832529067993,-4.9344072341918945,-0.017654165625572205,3.7670395374298096,3.784693717956543,3.1489288954134054e-09,0.0,-0.06068095937371254,1.6894201040267944,0.0,0.844360888004303,0.9999927282333374,1.0572710068545987e-10,18.0,2.472083679094794e-06,13616.0,1.5128889083862305
852,1.0,0.21714535355567932,-10.128154754638672,-0.010857269167900085,3.676618814468384,3.68747615814209,2.2790542786310652e-09,nan,nan,1.9417024850845337,0.0,0.8474895358085632,0.9999955296516418,4.473494144563439e-11,34.0,2.467431158947875e-06,13632.0,1.5146666765213013
853,1.0,0.23437553644180298,-24.7630615234375,-0.011718777939677238,3.6512937545776367,3.6630125045776367,7.602526608252447e-09,nan,nan,4.443633079528809,0.0,0.8903673887252808,0.999998927116394,3.315380608936991e-11,32.0,2.4627786388009554e-06,13648.0,1.516444444656372
854,1.0,0.22554785013198853,-36.320152282714844,-0.011277393437922001,3.680521249771118,3.691798686981201,1.006719263507705e-09,nan,nan,4.34002161026001,0.0,0.8469544053077698,0.9999997615814209,1.9019926258967423e-11,33.0,2.458126573401387e-06,13664.0,1.5182222127914429
855,1.0,0.41805529594421387,-29.290786743164062,-0.020902765914797783,3.9041860103607178,3.925088882446289,4.286672794506785e-09,nan,nan,4.166772365570068,0.0,0.8721221089363098,0.9999980926513672,4.21891861723811e-11,24.0,2.453474280628143e-06,13680.0,1.5199999809265137
856,1.0,0.3122471570968628,19.9327335357666,-0.01561235822737217,3.441490650177002,3.4571030139923096,3.3119327724762115e-08,0.0,-0.09589266777038574,2.035888433456421,0.0,1.090587854385376,1.0000083446502686,7.817820835143152e-10,27.0,2.44882244260225e-06,13696.0,1.5217777490615845
857,1.0,0.1637933850288391,7.965075969696045,-0.008189668878912926,3.0977783203125,3.1059679985046387,2.2075838934654257e-09,0.0,0.0094140088185668,1.293874979019165,0.0,0.9894065260887146,1.0000007152557373,2.109506666569949e-11,26.0,2.4441706045763567e-06,13712.0,1.5235555171966553
858,1.0,0.40862220525741577,-17.443981170654297,-0.020431112498044968,3.925551414489746,3.9459824562072754,3.3309859315266976e-09,0.0,-0.008753478527069092,2.367455244064331,0.0,1.0950312614440918,0.9999967217445374,8.367552484234153e-11,31.0,2.439518993924139e-06,13728.0,1.525333285331726
859,1.0,0.20208239555358887,-14.163910865783691,-0.010104120709002018,4.193378925323486,4.2034831047058105,1.4884812271631631e-09,nan,nan,3.027519464492798,0.0,0.922810435295105,1.0000001192092896,1.9046689572754794e-11,26.0,2.434867610645597e-06,13744.0,1.5271110534667969
860,1.0,0.4372679889202118,-6.013742923736572,-0.02186339907348156,4.033097267150879,4.05496072769165,5.79876235917709e-09,nan,nan,2.451611042022705,0.0,0.8597086668014526,1.0000003576278687,1.550236050640308e-10,20.0,2.4302166821144056e-06,13760.0,1.5288889408111572
861,1.0,0.3534247875213623,-13.882401466369629,-0.017671240493655205,3.725736618041992,3.743407964706421,3.518771407584609e-08,0.0,-0.4133368134498596,3.109712600708008,0.0,0.8943795561790466,1.0000157356262207,7.654140654622665e-10,15.0,2.4255657535832142e-06,13776.0,1.530666708946228
862,1.0,0.12823271751403809,-14.818452835083008,-0.006411636248230934,3.650259494781494,3.6566710472106934,1.0370191816377883e-08,nan,nan,2.1496434211730957,0.0,0.8991572856903076,1.000004529953003,1.778373559524482e-10,25.0,2.4209150524256984e-06,13792.0,1.5324444770812988
863,1.0,0.18093889951705933,-20.740577697753906,-0.009046944789588451,3.9896340370178223,3.99868106842041,9.592350913578684e-09,nan,nan,4.002866268157959,0.0,0.8774949312210083,1.0000004768371582,8.459484848732934e-12,33.0,2.416264578641858e-06,13808.0,1.5342222452163696
864,1.0,0.15666601061820984,-13.69952392578125,-0.007833300158381462,3.7392325401306152,3.747065782546997,2.993442604903862e-09,0.0,-0.05739634484052658,1.599921703338623,0.0,1.0783326625823975,0.9999998807907104,9.008414847411217e-11,32.0,2.4116145596053684e-06,13824.0,1.5360000133514404
865,1.0,0.2510228753089905,-24.15690040588379,-0.012551143765449524,3.9613373279571533,3.973888397216797,2.215604055777476e-08,nan,nan,4.139760494232178,0.0,0.8207398653030396,1.0000046491622925,6.072749525465326e-10,25.0,2.4069647679425543e-06,13840.0,1.5377777814865112
866,1.0,-0.055546537041664124,-1.932504653930664,0.002777326852083206,3.805424928665161,3.802647590637207,2.51697884756652e-09,0.0,-0.1112423688173294,3.214838743209839,0.0,1.1279711723327637,1.0000029802322388,3.072564425110613e-11,27.0,2.402315431027091e-06,13856.0,1.539555549621582
867,1.0,0.16995510458946228,2.889646530151367,-0.008497755974531174,3.5415210723876953,3.550018787384033,4.483545978928305e-09,0.0,-0.10705476999282837,2.1451668739318848,0.0,0.903846263885498,1.0000016689300537,7.650472616527182e-11,20.0,2.3976663214853033e-06,13872.0,1.5413333177566528
868,1.0,0.1573326587677002,-0.635277271270752,-0.007866633124649525,3.9915359020233154,3.9994025230407715,3.361902978227249e-09,0.0,-0.12496425211429596,1.9871641397476196,0.0,1.0112965106964111,0.9999997615814209,1.8798946774256642e-11,18.0,2.393017439317191e-06,13888.0,1.5431110858917236
869,1.0,0.21929828822612762,12.137510299682617,-0.010964915156364441,3.6823902130126953,3.693355083465576,1.5884481507910664e-09,0.0,-0.035644493997097015,2.8708324432373047,0.0,1.0904803276062012,0.9999966621398926,4.7030705718764665e-11,24.0,2.388369239270105e-06,13904.0,1.5448888540267944
870,1.0,0.4136769473552704,-7.243452548980713,-0.02068384736776352,3.698415756225586,3.719099521636963,9.491888164347984e-09,0.0,-0.0054648760706186295,2.5836987495422363,0.0,0.9165354371070862,0.9999964833259583,3.502709233771384e-10,17.0,2.383721039223019e-06,13920.0,1.5466666221618652
871,1.0,0.11466601490974426,20.478187561035156,-0.0057333000004291534,3.4740383625030518,3.479771614074707,2.1101158598213487e-09,0.0,-0.03285830467939377,1.525988221168518,0.0,1.0765793323516846,1.0000007152557373,5.922776158406862e-11,15.0,2.3790735212969594e-06,13936.0,1.548444390296936
872,1.0,0.33578741550445557,-19.924224853515625,-0.016789371147751808,3.771904945373535,3.788694381713867,1.2865230658576365e-08,0.0,-0.038081489503383636,4.031324863433838,0.0,0.8120443224906921,1.0000035762786865,5.306767802970569e-10,27.0,2.3744264581182506e-06,13952.0,1.5502222776412964
